model,source,curve,x,y,threshold
LR,enron,pr,1.0,0.4962787015043547,2.5628618470934083e-05
LR,enron,pr,1.0,0.49635730123535,2.5653682632216758e-05
LR,enron,pr,1.0,0.49643592586725804,2.5719987000577154e-05
LR,enron,pr,1.0,0.4965145754119138,2.5777566994370136e-05
LR,enron,pr,1.0,0.4965932498811599,2.613564196393097e-05
LR,enron,pr,1.0,0.49667194928684627,2.645659231339324e-05
LR,enron,pr,1.0,0.4968294229549778,2.6464679084187293e-05
LR,enron,pr,1.0,0.49690819724116064,2.646763914861139e-05
LR,enron,pr,1.0,0.4969869965112591,2.65215925491019e-05
LR,enron,pr,1.0,0.497065820777161,2.6568087103908515e-05
LR,enron,pr,1.0,0.4971446700507614,2.6659865169473024e-05
LR,enron,pr,1.0,0.4972235443439632,2.6936238065533057e-05
LR,enron,pr,1.0,0.4973024436686766,2.6980834713616073e-05
LR,enron,pr,1.0,0.49738136803681954,2.7451210134093545e-05
LR,enron,pr,1.0,0.49746031746031744,2.7805885813375076e-05
LR,enron,pr,1.0,0.49753929195110336,2.794786136413584e-05
LR,enron,pr,1.0,0.4976182915211178,2.8303578459659326e-05
LR,enron,pr,1.0,0.49769731618230906,2.839303082631749e-05
LR,enron,pr,1.0,0.49777636594663277,2.855970949403103e-05
LR,enron,pr,1.0,0.49785544082605243,2.8709225448962134e-05
LR,enron,pr,1.0,0.4979345408325389,2.9274626463514596e-05
LR,enron,pr,1.0,0.4980136659780709,2.9295306486697593e-05
LR,enron,pr,1.0,0.4980928162746345,2.9497940103605964e-05
LR,enron,pr,1.0,0.4981719917342235,2.962512404351235e-05
LR,enron,pr,1.0,0.4982511923688394,2.9717497718161587e-05
LR,enron,pr,1.0,0.49833041819049134,2.977256325824754e-05
LR,enron,pr,1.0,0.49840966921119595,3.0092555439419667e-05
LR,enron,pr,1.0,0.49848894544297756,3.013227549249912e-05
LR,enron,pr,1.0,0.4985682468978683,3.0141140490145672e-05
LR,enron,pr,1.0,0.49864757358790773,3.0225061648773498e-05
LR,enron,pr,1.0,0.4987269255251432,3.025448643843442e-05
LR,enron,pr,1.0,0.4988063027216298,3.0294283127706747e-05
LR,enron,pr,1.0,0.4988857051894301,3.055854977643282e-05
LR,enron,pr,1.0,0.49896513294061456,3.060176366378252e-05
LR,enron,pr,1.0,0.49904458598726115,3.069786781026671e-05
LR,enron,pr,1.0,0.4991240643414556,3.083286966794561e-05
LR,enron,pr,1.0,0.4992035680152915,3.098976483286305e-05
LR,enron,pr,1.0,0.4992830970208698,3.13469581709429e-05
LR,enron,pr,1.0,0.49936265137029956,3.139570451143753e-05
LR,enron,pr,1.0,0.4994422310756972,3.1413036611767944e-05
LR,enron,pr,1.0,0.4995218361491871,3.141831101722554e-05
LR,enron,pr,1.0,0.49960146660290133,3.1426965545320225e-05
LR,enron,pr,1.0,0.4996811224489796,3.144531890433636e-05
LR,enron,pr,1.0,0.49976080369956943,3.145220707024929e-05
LR,enron,pr,1.0,0.49984051036682614,3.178851040636928e-05
LR,enron,pr,1.0,0.4999202424629127,3.207577087975727e-05
LR,enron,pr,1.0,0.5,3.22824003879865e-05
LR,enron,pr,1.0,0.5000797829902665,3.261910748657224e-05
LR,enron,pr,1.0,0.5001595914458985,3.275518515100942e-05
LR,enron,pr,1.0,0.5002394253790902,3.301541177873788e-05
LR,enron,pr,1.0,0.5003192848020435,3.319287269898433e-05
LR,enron,pr,1.0,0.5003991697269679,3.335381799624991e-05
LR,enron,pr,1.0,0.5004790801660811,3.35508148887915e-05
LR,enron,pr,1.0,0.5005590161316084,3.358975204675731e-05
LR,enron,pr,1.0,0.5006389776357828,3.369095664376569e-05
LR,enron,pr,1.0,0.5007189646908452,3.393045062902703e-05
LR,enron,pr,1.0,0.5007989773090444,3.397725275706095e-05
LR,enron,pr,1.0,0.500879015502637,3.423037230063114e-05
LR,enron,pr,1.0,0.5009590792838875,3.453381220194731e-05
LR,enron,pr,1.0,0.5010391686650679,3.459721058351135e-05
LR,enron,pr,1.0,0.5011192836584586,3.474703788631978e-05
LR,enron,pr,1.0,0.5011994242763473,3.5216447554467285e-05
