model,source,curve,x,y,threshold
LR,combined,pr,1.0,0.45957386764498376,0.0008405200814879751
LR,combined,pr,1.0,0.45963872424499014,0.0008528743458167159
LR,combined,pr,1.0,0.45970359915314046,0.0008622156525823592
LR,combined,pr,1.0,0.45976849237718803,0.0008642124256806025
LR,combined,pr,1.0,0.4598334039248906,0.0008670021350630162
LR,combined,pr,1.0,0.4598983338040102,0.000870255621509869
LR,combined,pr,1.0,0.45996328202231324,0.0008752494513658005
LR,combined,pr,1.0,0.46002824858757063,0.000878867024856789
LR,combined,pr,1.0,0.46009323350755754,0.0008790024002873261
LR,combined,pr,1.0,0.4601582367900537,0.0008810490592569604
LR,combined,pr,1.0,0.460223258442843,0.0008935385316477288
LR,combined,pr,1.0,0.46028829847371394,0.0008956801411068955
LR,combined,pr,1.0,0.46035335689045936,0.0008990651796076869
LR,combined,pr,1.0,0.46041843370087643,0.0008991278278416219
LR,combined,pr,1.0,0.46048352891276684,0.0009011532961721914
LR,combined,pr,1.0,0.4605486425339366,0.0009021151387331871
LR,combined,pr,1.0,0.4606137745721963,0.000902774869342594
